system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|fordelning_id|lonekorningsnummer|utbetalningsgrupp_id|utbetalningsgrupp_namn|transaktion_id|dim01_namn|dim01_varde|dim02_namn|dim02_varde|dim03_namn|dim03_varde|dim04_namn|dim04_varde|dim05_namn|dim05_varde|dim06_namn|dim06_varde|dim07_namn|dim07_varde|dim08_namn|dim08_varde|dim09_namn|dim09_varde|dim10_namn|dim10_varde|procentfordelning
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-02|1|Månadsutbetalning|9|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|5|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|6|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|8|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|9|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|10|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-03|1|Månadsutbetalning|11|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-04|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-04|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-04|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-05|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-05|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-05|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|3|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|4|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|5|Konto|7080|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|27|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|28|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|29|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|30|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2021-06|1|Månadsutbetalning|31|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-01|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-01|1|Månadsutbetalning|4|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-01|1|Månadsutbetalning|5|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-01|1|Månadsutbetalning|6|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-02|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-02|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-02|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-03|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-03|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-03|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-04|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-04|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-04|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-05|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-05|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-05|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-06|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-06|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-06|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-06|1|Månadsutbetalning|4|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|2022-06|1|Månadsutbetalning|5|Konto|7011|K-ställe||Projekt|8200|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-06|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-06|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|3|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|4|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|5|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|6|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|7|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|8|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|14|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|15|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|16|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|17|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-07|1|Månadsutbetalning|18|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-08|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-08|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-09|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-09|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-10|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-10|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|3|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|4|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|7|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|10|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|13|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|14|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|15|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|16|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|17|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|18|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|19|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|20|Konto|7080|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|21|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|22|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|23|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-11|1|Månadsutbetalning|24|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-12|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-12|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-12|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-12|1|Månadsutbetalning|5|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2020-12|1|Månadsutbetalning|6|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-01|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-01|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-01|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|5|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|6|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|7|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|8|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|9|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-02|1|Månadsutbetalning|10|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-03|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-03|1|Månadsutbetalning|6|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-03|1|Månadsutbetalning|11|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-03|1|Månadsutbetalning|12|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-04|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-04|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-04|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-05|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-05|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-05|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-06|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-06|1|Månadsutbetalning|8|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-06|1|Månadsutbetalning|9|Konto|3740|K-ställe|900|Projekt|6900|Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-06|1|Månadsutbetalning|24|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2021-06|1|Månadsutbetalning|25|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-01|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-01|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-01|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-02|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-02|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-02|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-03|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-03|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-03|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-04|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-04|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-04|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-05|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-05|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-05|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-06|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-06|1|Månadsutbetalning|2|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|2022-06|1|Månadsutbetalning|3|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-06|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-06|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|1|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|2|Konto|2710|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|3|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|5|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|6|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|7|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|8|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|12|Konto||K-ställe||Projekt||Kund||Artikel||||||||||||100
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|2020-07|1|Månadsutbetalning|13|Konto|7011|K-ställe||Projekt||Kund||Artikel||||||||||||100
