system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|2|1|Månadsutbetalning|2020-07|TIM|230|OB-ersättning D, kväll|2020-06-01T00:00|2020-06-30T00:00|0|10|tim|23.5|235|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|3|1|Månadsutbetalning|2020-07|TIM|60|Arbetsdagar timanställd|2020-06-01T00:00|2020-06-30T00:00|0|10|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|4|1|Månadsutbetalning|2020-07|TIM|60|Arbetsdagar timanställd|||0|0|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|5|1|Månadsutbetalning|2020-07|TIM|550|Semesterersättning|2020-06-01T00:00|2020-06-30T00:00|0|40||18.144|725.76|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|6|1|Månadsutbetalning|2020-07|TIM|912|Skatt|||0|0||0|-3936|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|7|1|Månadsutbetalning|2020-07|TIM|998|Öresutjämning|||0|0||0|0.48|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|10|1|Månadsutbetalning|2020-07|TIM|10|Timlön|2020-06-01T00:00|2020-06-30T00:00|0|40|tim|140|5600|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|11|1|Månadsutbetalning|2020-07|TIM|230|OB-ersättning D, kväll|2020-06-01T00:00|2020-06-30T00:00|0|10|tim|23.5|235|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|12|1|Månadsutbetalning|2020-07|TIM|60|Arbetsdagar timanställd|2020-06-01T00:00|2020-06-30T00:00|0|10|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19891019-3153|120|13|1|Månadsutbetalning|2020-07|TIM|550|Semesterersättning|2020-06-01T00:00|2020-06-30T00:00|0|40||18.144|725.76|
Flex Lön|1973|2022|123456-7890|923|            |130|1|1|Månadsutbetalning|2020-07|TIM|10|Timlön|2020-06-01T00:00|2020-06-30T00:00|0|168|tim|120|20160|
Flex Lön|1973|2022|123456-7890|923|            |130|2|1|Månadsutbetalning|2020-07|TIM|233|OB-ersättning A,storhelg|2020-06-01T00:00|2020-06-30T00:00|0|8|tim|115.9|927.2|
Flex Lön|1973|2022|123456-7890|923|            |130|3|1|Månadsutbetalning|2020-07|TIM|60|Arbetsdagar timanställd|2020-06-01T00:00|2020-06-30T00:00|0|21|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|            |130|4|1|Månadsutbetalning|2020-07|TIM|601|Tjänstledighet, tim|2020-06-01T00:00|2020-06-30T00:00|0|8|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|            |130|5|1|Månadsutbetalning|2020-07|TIM|60|Arbetsdagar timanställd|||0|0|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|            |130|6|1|Månadsutbetalning|2020-07|TIM|550|Semesterersättning|2020-06-01T00:00|2020-06-30T00:00|0|168||16.552|2780.74|
Flex Lön|1973|2022|123456-7890|923|            |130|7|1|Månadsutbetalning|2020-07|TIM|912|Skatt|||0|0||0|-14320|
Flex Lön|1973|2022|123456-7890|923|            |130|8|1|Månadsutbetalning|2020-07|TIM|998|Öresutjämning|||0|0||0|0.12|
Flex Lön|1973|2022|123456-7890|923|            |130|12|1|Månadsutbetalning|2020-07|TIM|10|Timlön|2020-06-01T00:00|2020-06-30T00:00|0|168|tim|120|20160|
Flex Lön|1973|2022|123456-7890|923|            |130|13|1|Månadsutbetalning|2020-07|TIM|233|OB-ersättning A,storhelg|2020-06-01T00:00|2020-06-30T00:00|0|8|tim|115.9|927.2|
Flex Lön|1973|2022|123456-7890|923|            |130|14|1|Månadsutbetalning|2020-07|TIM|60|Arbetsdagar timanställd|2020-06-01T00:00|2020-06-30T00:00|0|21|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|            |130|15|1|Månadsutbetalning|2020-07|TIM|601|Tjänstledighet, tim|2020-06-01T00:00|2020-06-30T00:00|0|8|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|            |130|16|1|Månadsutbetalning|2020-07|TIM|550|Semesterersättning|2020-06-01T00:00|2020-06-30T00:00|0|168||16.552|2780.74|
Flex Lön|1973|2022|123456-7890|923|19770406-001|140|1|1|Månadsutbetalning|2020-07|FÖRT|740|Milers övrigt, skpl|||0|750|km|1.85|1387.5|
Flex Lön|1973|2022|123456-7890|923|19770406-001|140|2|1|Månadsutbetalning|2020-07|FÖRT|912|Skatt|||0|0||0|-416|
Flex Lön|1973|2022|123456-7890|923|19770406-001|140|3|1|Månadsutbetalning|2020-07|FÖRT|998|Öresutjämning|||0|0||0|0.5|
Flex Lön|1973|2022|123456-7890|923|            |150|1|1|Månadsutbetalning|2020-07|UPPDR|90|Arvode uppdragstagare|||0|0|st|100|0|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|80|0||0|28800|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2020-07|MÅN|30|80/90/100 modell, debet|2020-07-01T00:00|2020-07-31T00:00|0|0||0|3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2020-07|MÅN|31|80/90/100 modell, kredit|2020-07-01T00:00|2020-07-31T00:00|0|0||0|-3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-7214|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|6|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|100|136|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|8|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|100|136|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2020-07|MÅN|547|Semers vid < 40%|2020-07-01T00:00|2020-07-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2020-07|MÅN|570|Semesteravdr under 40 %|2020-07-01T00:00|2020-07-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-3585|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|5|1|Månadsutbetalning|2020-07|MÅN|232|OB-tillägg B, helg|2020-06-01T00:00|2020-06-30T00:00|0|18|tim|58|1044|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|6|1|Månadsutbetalning|2020-07|MÅN|233|OB-tillägg A,storhelg|2020-06-01T00:00|2020-06-30T00:00|0|6|tim|115.9|695.4|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|7|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|100|48|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|8|1|Månadsutbetalning|2020-07|MÅN|998|Öresutjämning|||0|0||0|0.2|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|14|1|Månadsutbetalning|2020-07|MÅN|232|OB-tillägg B, helg|2020-06-01T00:00|2020-06-30T00:00|0|18|tim|58|1044|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|15|1|Månadsutbetalning|2020-07|MÅN|233|OB-tillägg A,storhelg|2020-06-01T00:00|2020-06-30T00:00|0|6|tim|115.9|695.4|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|16|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|100|48|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|3|1|Månadsutbetalning|2020-07|MÅN|603|Tjänstledighet dagar|2020-06-01T00:00|2020-06-30T00:00|50|21|dgr|0|-12375|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|4|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|50|63|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|7|1|Månadsutbetalning|2020-07|MÅN|603|Tjänstledighet dagar|2020-06-01T00:00|2020-06-30T00:00|50|21|dgr|0|-12375|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|8|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|50|63|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2020-07|MÅN|615|Fp-tillägg 10% 180 dgr|2020-07-01T00:00|2020-07-31T00:00|0|0|kdgr|98.3333333333333|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-5182|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|4|1|Månadsutbetalning|2020-07|MÅN|233|OB-tillägg A,storhelg|2020-06-01T00:00|2020-06-30T00:00|0|6.5|tim|115.9|753.35|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|5|1|Månadsutbetalning|2020-07|MÅN|612|Föräldraledig dagar|2020-06-01T00:00|2020-06-30T00:00|15|22|dgr|0|-4425|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|6|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|84.97|143|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|7|1|Månadsutbetalning|2020-07|MÅN|998|Öresutjämning|||0|0||0|0.3|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|12|1|Månadsutbetalning|2020-07|MÅN|233|OB-tillägg A,storhelg|2020-06-01T00:00|2020-06-30T00:00|0|6.5|tim|115.9|753.35|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|13|1|Månadsutbetalning|2020-07|MÅN|612|Föräldraledig dagar|2020-06-01T00:00|2020-06-30T00:00|15|22|dgr|0|-4425|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|14|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|84.97|143|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-375|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|3|1|Månadsutbetalning|2020-07|MÅN|400|Karensavdrag|2020-06-01T00:00|2020-06-30T00:00|100|1|dgr|0|672|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|4|1|Månadsutbetalning|2020-07|MÅN|402|Sjukavdrag dag 1 - 14|2020-06-01T00:00|2020-06-14T00:00|25|10|dgr|-280|-2800|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|5|1|Månadsutbetalning|2020-07|MÅN|404|Sjukavdrag dag 15 - 90|2020-06-15T00:00|2020-06-30T00:00|25|16|kdgr|-200|-3200|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|6|1|Månadsutbetalning|2020-07|MÅN|603|Tjänstledighet dagar|2020-06-01T00:00|2020-06-30T00:00|25|21|dgr|0|-6000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|7|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|50|84|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|8|1|Månadsutbetalning|2020-07|MÅN|403|Sjuklön 80% dag 1 - 14|2020-06-01T00:00|2020-06-14T00:00|25|10|dgr|224|2240|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|9|1|Månadsutbetalning|2020-07|MÅN|405|Sjuklön 10% dag 15-90|2020-06-15T00:00|2020-06-30T00:00|25|16|kdgr|20|320|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|15|1|Månadsutbetalning|2020-07|MÅN|400|Karensavdrag|2020-06-01T00:00|2020-06-30T00:00|100|1|dgr|0|-1344|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|16|1|Månadsutbetalning|2020-07|MÅN|402|Sjukavdrag dag 1 - 14|2020-06-01T00:00|2020-06-14T00:00|25|10|dgr|-280|-2800|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|17|1|Månadsutbetalning|2020-07|MÅN|404|Sjukavdrag dag 15 - 90|2020-06-15T00:00|2020-06-30T00:00|25|16|kdgr|-200|-3200|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|18|1|Månadsutbetalning|2020-07|MÅN|603|Tjänstledighet dagar|2020-06-01T00:00|2020-06-30T00:00|25|21|dgr|0|-6000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|19|1|Månadsutbetalning|2020-07|MÅN|74|Periodens närvarotid|2020-06-01T00:00|2020-06-30T00:00|50|84|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|20|1|Månadsutbetalning|2020-07|MÅN|403|Sjuklön 80% dag 1 - 14|2020-06-01T00:00|2020-06-14T00:00|25|10|dgr|224|2240|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|21|1|Månadsutbetalning|2020-07|MÅN|405|Sjuklön 10% dag 15-90|2020-06-15T00:00|2020-06-30T00:00|25|16|kdgr|20|320|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2020-07|MÅN|110|Lönetillägg|2020-07-01T00:00|2020-07-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-11004|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2020-07|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|0|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2020-07|MÅN|924|Nettolöneavdrag|2020-07-01T00:00|2020-07-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2020-07|MÅN|997|Nettoskuld till n lön|||0|0||0|300|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2020-07|MÅN|696|Pension, löneväxling|2020-07-01T00:00|2020-07-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-11704|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2020-07|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|3250|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2020-07|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-3250|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-7583|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2020-07|MÅN|70|Månadslön|2020-07-01T00:00|2020-07-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2020-07|UPPDR|85|Arvode A-Sink socavg|2020-07-01T00:00|2020-07-31T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2020-07|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2020-07|MÅN|80|Uppehållslön|2020-07-01T00:00|2020-07-31T00:00|0|0||0|23400|Sommar
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-5552|
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|1|1|Månadsutbetalning|2020-07|MÅN|100|Avgångsvederlag|2020-07-01T00:00|2020-07-31T00:00|0|1||15000|15000|Avgångsvederlag
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|2|1|Månadsutbetalning|2020-07|MÅN|103|Pens.gr avgångsvederlag|2020-07-01T00:00|2020-07-31T00:00|0|1||2000|2000|Avångsvederlag, Pens.gr
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|3|1|Månadsutbetalning|2020-07|MÅN|912|Skatt|||0|0||0|-3581|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|75|0||0|19450|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2020-08|MÅN|612|Föräldraledig dagar|2020-06-01T00:00|2020-06-30T00:00|100|17|dgr|0|-19449.75|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|15|1|Månadsutbetalning|2020-08|MÅN|612|Föräldraledig dagar|2020-08-01T00:00|2020-08-31T00:00|100|0|dgr|0|-19449.75|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|16|1|Månadsutbetalning|2020-08|MÅN|995|Bruttoskuld till n lön|||0|0||0|19449.5|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-5121|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2020-08|MÅN|536|Sem omv till tim bet dgr|||0|8|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|4|1|Månadsutbetalning|2020-08|MÅN|520|Sem tillägg omv bet dgr|||0|-1|dgr|133.1|-133.1|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|5|1|Månadsutbetalning|2020-08|MÅN|510|Semesterlön|||0|-1|dgr|1012|-1012|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|6|1|Månadsutbetalning|2020-08|MÅN|511|Semesteravdrag|||0|-1|dgr|-1012|1012|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|8|1|Månadsutbetalning|2020-08|MÅN|536|Sem omv till tim bet dgr|||0|-8|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|9|1|Månadsutbetalning|2020-08|MÅN|520|Sem tillägg omv bet dgr|||0|1|dgr|133.1|133.1|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|10|1|Månadsutbetalning|2020-08|MÅN|510|Semesterlön|||0|1|dgr|1012|1012|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|11|1|Månadsutbetalning|2020-08|MÅN|511|Semesteravdrag|||0|1|dgr|-1012|-1012|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|29000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-7276|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|41000|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-11354|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|29000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-7276|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-9254|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-6352|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-8414|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-9254|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-19163|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2020-08|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|14250|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2020-08|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-14250|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|80|0||0|28800|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2020-08|MÅN|30|80/90/100 modell, debet|2020-08-01T00:00|2020-08-31T00:00|0|0||0|3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2020-08|MÅN|31|80/90/100 modell, kredit|2020-08-01T00:00|2020-08-31T00:00|0|0||0|-3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-7214|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2020-08|MÅN|547|Semers vid < 40%|2020-08-01T00:00|2020-08-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2020-08|MÅN|570|Semesteravdr under 40 %|2020-08-01T00:00|2020-08-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-5983|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2020-08|MÅN|615|Fp-tillägg 10% 180 dgr|2020-08-01T00:00|2020-08-31T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-7460|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-5736|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2020-08|MÅN|110|Lönetillägg|2020-08-01T00:00|2020-08-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2020-08|MÅN|912|Skatt|||0|0||0|-11004|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2020-08|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-300|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2020-08|MÅN|70|Månadslön|2020-08-01T00:00|2020-08-31T00:00|100|0||0|0|
